interaction_id,host_id,virus_id,source,index,method
13206842943582182955,7063620121146663163,471399775859409153,HP3,1448,Isolation
11792138061741409403,7063620121146663163,4523509095839511647,HP3,1449,PCR
18294198829937714995,7063620121146663163,10960919259224496529,HP3,1450,Isolation
9974520114498889169,7063620121146663163,14850935913944253210,HP3,1451,Isolation
12538610426269063769,7063620121146663163,6937869107835557131,HP3,1452,PCR
15080985311335424164,7063620121146663163,4886889873071925188,HP3,1453,Antibodies
16211560996999573522,7063620121146663163,10669273614901859781,HP3,1454,Antibodies
2489855333528653543,7063620121146663163,17458311746167599366,HP3,1455,Isolation
15958831570224135300,16510234391647162095,3601270699527920894,HP3,1456,Isolation
8224600604378728155,16510234391647162095,2401402240633451631,HP3,1457,Isolation
10248307888833717992,16510234391647162095,7238715470708242463,HP3,1458,PCR
7638447793042854020,7459560546956958670,10176895856588076514,HP3,1459,Antibodies
155021498090787503,977382938203563369,10176895856588076514,HP3,1460,Antibodies
7389346306902364690,11470363494447483578,3601270699527920894,HP3,1461,Isolation
16107833662173935939,11470363494447483578,6166787535381239832,HP3,1462,Isolation
10890965863111793067,11470363494447483578,6134173261115149921,HP3,1463,Antibodies
14144055826860836295,11470363494447483578,4886889873071925188,HP3,1464,Antibodies
5292259179131006082,11470363494447483578,17458311746167599366,HP3,1465,Antibodies
6995385630025549656,3862922297943324305,4523509095839511647,HP3,1466,PCR
15569354163096684008,15067388289717137440,7057404262494510188,HP3,1467,Antibodies
17721720893709285667,15067388289717137440,13120900932876957746,HP3,1468,Antibodies
6250252931369661849,15067388289717137440,10718340808441465586,HP3,1469,Antibodies
1713063989856735628,5562787238762714739,10447145266344039820,HP3,1470,Antibodies
15075804029552103170,5562787238762714739,4523509095839511647,HP3,1471,PCR
12832778175828638191,5562787238762714739,6937869107835557131,HP3,1472,Antibodies
8007158550497652056,8018318597633563793,10176895856588076514,HP3,1473,Antibodies
1867416862780603926,1661276805122445149,15958033624074836921,HP3,1474,Isolation
11002827590609931062,11243796846727732581,10946397011590064936,HP3,1475,Isolation
7002135552037371163,11243796846727732581,6887772383968874159,HP3,1476,Antibodies
11302872233887217357,11243796846727732581,6591031608705415744,HP3,1477,Isolation
10512664674712736373,11243796846727732581,3612834171162446910,HP3,1478,Antibodies
13832902298087229096,9660771686592340949,15308669651569467899,HP3,1480,PCR
4789798885466756571,9660771686592340949,6504804844452874169,HP3,1481,Isolation
13504239902659680624,6843273556982127686,3204245762854746900,HP3,1482,Isolation
9110693306814181563,6843273556982127686,17039108263455483195,HP3,1484,Isolation
14022183456883897526,6843273556982127686,16859131606180178358,HP3,1485,Isolation
13457099614780209947,6843273556982127686,6887772383968874159,HP3,1486,Antibodies
11669510065018977348,6843273556982127686,3612834171162446910,HP3,1487,Antibodies
4323589766707101339,6843273556982127686,15308669651569467899,HP3,1488,PCR
11820548095987910113,6843273556982127686,6504804844452874169,HP3,1489,Isolation
6042009176290331431,9773246432488974439,17039108263455483195,HP3,1490,Isolation
538891410925220228,17437842244942933366,6591031608705415744,HP3,1491,Antibodies
1600991372918528006,17437842244942933366,15308669651569467899,HP3,1492,PCR
3912568849721798521,3173403783737528381,15308669651569467899,HP3,1494,PCR
2564596206340845309,3173403783737528381,6504804844452874169,HP3,1495,Isolation
3019549787353329097,17489192362608899671,163839097879216412,HP3,1496,Isolation
10767500815879207985,11674064037079212436,6166787535381239832,HP3,1497,Isolation
8134746334654826022,18411875561640449404,11458040584544552790,HP3,1498,Antibodies
18415237942963773057,18411875561640449404,4523509095839511647,HP3,1499,PCR
12943916023590893427,18411875561640449404,14850935913944253210,HP3,1500,Isolation
12464857726156499936,17575139830931938159,10712279539916345243,HP3,1501,PCR
7648787758186371983,17575139830931938159,4523509095839511647,HP3,1502,PCR
2131258166267623744,17575139830931938159,14850935913944253210,HP3,1503,Isolation
8906980986071737134,17575139830931938159,3705949578267477461,HP3,1504,plaque reduction neutralization
7222774923522944360,13861417716436858457,13237986556602551930,HP3,1505,Isolation
16983155581702592330,10340013490587735819,1568137603310692540,HP3,1506,Antibodies
17830142630934309063,10340013490587735819,2485527110510519818,HP3,1507,Antibodies
4577525877128405516,10340013490587735819,12389214836194063022,HP3,1508,Antibodies
14716047920364063589,251945738340515630,5154969066566824397,HP3,1509,Antibodies
7293444756709454777,251945738340515630,5722619392747108039,HP3,1510,Isolation
5202286808543700605,251945738340515630,2485527110510519818,HP3,1511,Isolation
17055626519272364600,251945738340515630,163839097879216412,HP3,1512,Isolation
8691168509432164390,251945738340515630,13858224553094023364,HP3,1513,EM, DNA (i.e. more than just PCR)
7988192643331790239,7469356720068771235,18112857299839610344,HP3,1514,Antibodies
2338548306300782690,4858683721304426770,8489454800476842464,HP3,1515,Antibodies
8485332588311567398,4858683721304426770,6108543993503228072,HP3,1516,PCR
9753111298667113694,4858683721304426770,163839097879216412,HP3,1517,Antibodies
5590306064993526989,9153824574479308203,6544785357539398567,HP3,1518,Antibodies
18093859019350423763,18148767505168650096,12807263672807443641,HP3,1519,Isolation
17981111220451407880,18148767505168650096,3109366076805431088,HP3,1520,Isolation
32869954656337821,18148767505168650096,6161814933882574266,HP3,1521,Isolation
14473059714752665992,18148767505168650096,838538440633150026,HP3,1522,Isolation
8830623513235328503,18148767505168650096,10690037770775155769,HP3,1523,Antibodies
14793488893183690068,6455184053267253810,3109366076805431088,HP3,1524,Isolation
11089756270834267586,6455184053267253810,15988317958497191984,HP3,1525,Isolation
2360587704916097695,6455184053267253810,10690037770775155769,HP3,1526,Antibodies
14280783091082725610,11194175674148263005,3288292478756892029,HP3,1527,Isolation
7032373796776877631,11194175674148263005,3390518629826330528,HP3,1528,Isolation
8882395709512346538,11194175674148263005,730948041700087579,HP3,1529,Antibodies
13038051984360030737,11194175674148263005,3301998906230472574,HP3,1530,Antibodies
10748195061848839116,11194175674148263005,3109366076805431088,HP3,1531,PCR
17969937433047833773,11194175674148263005,13143228081472242859,HP3,1532,Isolation
1017104748497765019,11194175674148263005,15988317958497191984,HP3,1533,Isolation
13795527651824174806,11194175674148263005,838538440633150026,HP3,1534,Isolation
10308792732396960073,11194175674148263005,18411227504570170916,HP3,1535,Isolation
2598470925751713963,875410778614790121,5637782048735955356,HP3,1537,Antibodies
5518543021157113675,1686393069722052210,17495101039151362850,HP3,1538,Antibodies
694715201102847261,12492860086327505650,12839862590907267233,HP3,1539,Antibodies
10519459476030083118,12492860086327505650,6947694768231117867,HP3,1540,Antibodies
3201929439134956700,5369787463055665815,11308437777433584991,HP3,1541,Antibodies
4898405889128061326,3704233415945309639,6108543993503228072,HP3,1542,PCR
10839227695312449947,2517133422859066084,163839097879216412,HP3,1543,Isolation
16461209625845420957,16539283628580449686,9480814458274278647,HP3,1544,Antibodies
11289726890929427229,4695768868888687145,17495101039151362850,HP3,1545,PCR
11201777803905805587,4695768868888687145,163839097879216412,HP3,1546,PCR
3147589692366481326,4695768868888687145,12389214836194063022,HP3,1547,Antibodies
13034077368005790530,4695768868888687145,9277343162131336606,HP3,1548,plaque reduction neutralization
4330483984034361064,4695768868888687145,6047386012101978409,HP3,1549,hemmaglutination
1628250129245082429,13498330401730178835,11392890214354859032,HP3,1550,Antibodies
7927109763488700868,13498330401730178835,6544785357539398567,HP3,1551,Antibodies
10859251073569888608,13498330401730178835,11330716355901753230,HP3,1552,Antibodies
13839313792274955654,13498330401730178835,8957144298712035477,HP3,1553,Antibodies
17175734177758100430,13498330401730178835,16672524556047034671,HP3,1554,Antibodies
15057938200464423889,13498330401730178835,2408770164135122181,HP3,1555,Antibodies
2362183905268269899,17025267569277519209,17675287054471846917,HP3,1556,Isolation
5256714809115882458,5687182103817460204,14599524355828044729,HP3,1557,Isolation
17499967681206390927,5687182103817460204,13607038437622927684,HP3,1558,PCR
7493886778657388848,5687182103817460204,10806455133667256467,HP3,1559,Isolation
5222349921398929295,5687182103817460204,16393091523229493537,HP3,1560,PCR
7396309265917723273,5687182103817460204,6352459929476953957,HP3,1561,Isolation
8769664160632000071,5687182103817460204,8576582588689562769,HP3,1562,Isolation
14214645554101642117,5687182103817460204,6161814933882574266,HP3,1563,Isolation
4761107560542027703,5687182103817460204,17811097665209793506,HP3,1564,Isolation
15124006457363414513,12967437471417344666,13237986556602551930,HP3,1565,Isolation
14916640056869321801,12967437471417344666,9277343162131336606,HP3,1566,plaque reduction neutralization
9094916350713731178,18175162157599349307,11081879976877798254,HP3,1567,Antibodies
7120991432708131983,18175162157599349307,17126410074084784438,HP3,1568,Antibodies
12778577142736612840,1381536189577268259,6352459929476953957,HP3,1569,Antibodies
13080882995635566534,3904495789788363601,163839097879216412,HP3,1570,Antibodies
16218071867836341095,12234888882779763747,16679929969649681799,HP3,1571,Isolation
12844721834536295030,12234888882779763747,10690037770775155769,HP3,1572,Isolation
9278223898738022293,12234888882779763747,4056057670262651662,HP3,1573,PCR
16868325521175987997,15053377022755742842,17675287054471846917,HP3,1574,PCR
8089584825843635452,15053377022755742842,25836230273752892,HP3,1575,Antibodies
10485333971510909581,15053377022755742842,10447145266344039820,HP3,1576,Antibodies
9399189623237201742,15053377022755742842,15508378202050544904,HP3,1577,PCR
15375940594036489809,15053377022755742842,6352459929476953957,HP3,1578,Antibodies
11007722608642379870,15053377022755742842,15167375473923386318,HP3,1579,PCR
18265591402979898763,15053377022755742842,8869164968030847420,HP3,1580,Antibodies
3690551630295832550,15053377022755742842,17811097665209793506,HP3,1581,Antibodies
11082183373397222173,15053377022755742842,15740475902652848776,HP3,1582,PCR
3078032601844427069,15053377022755742842,17904523902579217001,HP3,1583,PCR
2830211431253139976,16777417394282356919,13462781053803235924,HP3,1584,Antibodies
7471199182609016135,16777417394282356919,10447145266344039820,HP3,1585,Antibodies
15666008299338931816,16777417394282356919,6352459929476953957,HP3,1586,Antibodies
14993187620339475744,16777417394282356919,6557666130914977967,HP3,1587,Antibodies
518643510870540736,16777417394282356919,15740475902652848776,HP3,1588,PCR
8889654535948247106,16777417394282356919,17904523902579217001,HP3,1589,PCR
5069993922166877416,5199635524729555642,1568137603310692540,HP3,1590,Antibodies
13775674928160252425,5199635524729555642,2579590347476705448,HP3,1591,PCR
8166120398617106358,5199635524729555642,16025782721711847114,HP3,1592,Antibodies
3234477909110721293,5199635524729555642,6014821800005942415,HP3,1593,Antibodies
11549472320009672304,5199635524729555642,12389214836194063022,HP3,1594,Antibodies
3945066137979905691,5199635524729555642,859619985022429145,HP3,1595,Isolation
7409784602575225149,1686956298535628765,6627534416998601151,HP3,1596,Isolation
4690819674005950525,1686956298535628765,17542536860449591084,HP3,1597,PCR
2498068326332282104,7934626822164033175,13462781053803235924,HP3,1598,Antibodies
2566605114253605597,7934626822164033175,12776981735512737153,HP3,1599,Isolation
2858599970842286161,1627736829416554347,6352459929476953957,HP3,1600,Antibodies
14799199292386977234,1627736829416554347,17904523902579217001,HP3,1601,PCR
13979487767963178331,2550860475066527763,6627534416998601151,HP3,1602,PCR
539491453700386621,13572319227163866247,6014821800005942415,HP3,1603,Antibodies
329061576218209302,8133320243455045512,4771212092025188345,HP3,1604,Antibodies
16064758478103870192,8133320243455045512,13462781053803235924,HP3,1605,Antibodies
16557896051630333838,8133320243455045512,17675287054471846917,HP3,1606,Isolation
397025810030041888,8133320243455045512,6627534416998601151,HP3,1607,PCR
15047039617649633590,8133320243455045512,12776981735512737153,HP3,1608,Isolation
6129496240697976667,5623924021496258198,5154969066566824397,HP3,1609,Antibodies
5759582644161160029,5623924021496258198,4406983810927184620,HP3,1610,Antibodies
8390798192064176648,5623924021496258198,5739944014075663567,HP3,1611,Isolation
14287616830234795092,5623924021496258198,16025782721711847114,HP3,1612,Isolation
7970672738860075913,5623924021496258198,6014821800005942415,HP3,1613,Antibodies
12106604953462757823,5623924021496258198,5688293221150328394,HP3,1614,Antibodies
6722669433887577305,9094109312299881626,17904523902579217001,HP3,1615,PCR
1205267771802920115,8473022086266685712,11330716355901753230,HP3,1616,Antibodies
4497198136534460306,13908509036441478833,13284537641207722785,HP3,1617,Antibodies
12936238467534783286,9562898067500075868,6362754644847174070,HP3,1618,Antibodies
14696386168523064496,9562898067500075868,5759262160776858519,HP3,1619,Antibodies
17335519517782119327,16696388273480834646,9610613663867565881,HP3,1620,PCR
9504323981696687943,7503861406025303760,1349940724217319607,HP3,1621,Antibodies
2485941815317437906,7503861406025303760,3071758950824149652,HP3,1622,Isolation
5746353961947972192,7503861406025303760,18112857299839610344,HP3,1623,PCR
3288290880128611820,7503861406025303760,12441503151014892723,HP3,1624,Isolation
4544897624535916778,7503861406025303760,6362754644847174070,HP3,1625,Isolation
6436822319295926064,7503861406025303760,6166787535381239832,HP3,1626,Antibodies
1665176612501210550,7503861406025303760,10690037770775155769,HP3,1627,Isolation
9797905091544442810,7503861406025303760,17450766392270927520,HP3,1628,Isolation
12891588544287164427,7503861406025303760,5759262160776858519,HP3,1629,Isolation
16659060908418797404,10866989813909277412,14850935913944253210,HP3,1630,Isolation
7653532153036101732,7705365304509548622,3423874213675676238,HP3,1631,Antibodies
2433463546645581759,14282802115072594562,163839097879216412,HP3,1632,Antibodies
7435466658346814792,17216043087122638754,6382833114198683884,HP3,1633,Isolation
16108158873855023201,17216043087122638754,13120900932876957746,HP3,1634,Antibodies
12541625062420812744,17216043087122638754,4900726848050265433,HP3,1635,Antibodies
16939699887420089273,17216043087122638754,163839097879216412,HP3,1636,Isolation
5930139610810376897,17216043087122638754,11161252599263477965,HP3,1637,Antibodies
5713405647778701305,17216043087122638754,12389214836194063022,HP3,1638,Antibodies
4721423528189809435,17216043087122638754,17126410074084784438,HP3,1639,Antibodies
8581040975103813916,16207876090362270829,13120900932876957746,HP3,1640,Antibodies
1891117619412166966,16207876090362270829,4900726848050265433,HP3,1641,Antibodies
9532253289310969047,16207876090362270829,3885241986548000455,HP3,1642,Antibodies
199026672797300826,16207876090362270829,6809555655066347365,HP3,1643,Antibodies
6234680436196223279,16207876090362270829,163839097879216412,HP3,1644,Isolation
17937862111323417645,16207876090362270829,11161252599263477965,HP3,1645,Isolation
11878026110565604887,16207876090362270829,12389214836194063022,HP3,1646,Antibodies
552152447387770848,16207876090362270829,13284537641207722785,HP3,1647,Antibodies
7578395258694289329,16207876090362270829,17126410074084784438,HP3,1648,Antibodies
15456710269648155617,4477471973576865254,163839097879216412,HP3,1649,antigen
2145669596133737403,4477471973576865254,11161252599263477965,HP3,1650,Antibodies
6515002413237112901,4477471973576865254,13284537641207722785,HP3,1651,Antibodies
290833476415310541,986232024833911705,14345111875205607854,HP3,1652,Isolation
14847770116593978836,4216342536702179098,3204245762854746900,HP3,1653,Antibodies
924740153254988151,16461605647121728635,6362754644847174070,HP3,1654,Isolation
721707689071900110,9585774669111090758,11008847719792249092,HP3,1655,Isolation
17630395464841856050,9585774669111090758,6362754644847174070,HP3,1656,Antibodies
17855731561644948724,6535787796547279202,10447145266344039820,HP3,1657,Isolation
5362265850101507272,6535787796547279202,6166787535381239832,HP3,1658,Antibodies
1764048324104450945,7053062172579840172,6557666130914977967,HP3,1659,PCR
5846361263259123259,7053062172579840172,7135650179885047855,HP3,1660,Isolation
10710044096620398556,13260141719431586493,4289955516429212387,HP3,1661,Isolation
3811110751226952884,13260141719431586493,17675287054471846917,HP3,1662,Antibodies
7898631013251556114,13260141719431586493,5154969066566824397,HP3,1663,Isolation
3812587736876730511,13260141719431586493,25836230273752892,HP3,1664,Isolation
14773607693117990250,13260141719431586493,10447145266344039820,HP3,1665,Isolation
7583254168917602733,13260141719431586493,4683417815542886560,HP3,1666,Antibodies
10838628863179858757,13260141719431586493,17848256795722436059,HP3,1667,Isolation
317546175538466809,13260141719431586493,9852931172603362162,HP3,1668,Isolation
12000255354872614444,13260141719431586493,15508378202050544904,HP3,1669,PCR
15279163058606732579,13260141719431586493,6352459929476953957,HP3,1670,Isolation
202222034483315159,13260141719431586493,4647634590766628082,HP3,1671,Isolation
16832252448418900027,13260141719431586493,5580284903659829898,HP3,1672,Isolation
6424400070377888940,13260141719431586493,14161527015457523727,HP3,1673,Isolation
13433314630948072646,13260141719431586493,200114334559226344,HP3,1674,Isolation
9889767808940928966,13260141719431586493,15113302563157250659,HP3,1675,PCR
6566756342050115720,13260141719431586493,6809555655066347365,HP3,1676,Isolation
18068257118577343022,13260141719431586493,6557666130914977967,HP3,1677,Isolation
5622716865431333960,13260141719431586493,963564968595811053,HP3,1678,Isolation
772557422478968020,13260141719431586493,16837994470242046135,HP3,1679,Isolation
16608607063988933787,13260141719431586493,12298486217617649735,HP3,1680,Isolation
10423286438267171949,13260141719431586493,5283457368250971118,HP3,1681,Isolation
4538857406301559346,13260141719431586493,7135650179885047855,HP3,1682,Isolation
4142375116088071081,13260141719431586493,1602759318781165926,HP3,1683,PCR
17132434096699225647,13260141719431586493,8869164968030847420,HP3,1684,PCR
14611659488748387335,13260141719431586493,9388274590347629116,HP3,1685,Isolation
580736951137147217,13260141719431586493,5561501557096512278,HP3,1686,Isolation
15045120742877408526,13260141719431586493,3538174404213083620,HP3,1687,Isolation
15650036900439038,13260141719431586493,163839097879216412,HP3,1688,Antibodies
2615358956173911812,13260141719431586493,13104111842787935126,HP3,1689,Isolation
13850144945618909962,13260141719431586493,17811097665209793506,HP3,1690,Isolation
8009941830475102657,13260141719431586493,12389214836194063022,HP3,1691,Isolation
8050799874469984725,13260141719431586493,5688293221150328394,HP3,1692,Isolation
9219462562112709337,13260141719431586493,11308437777433584991,HP3,1693,Isolation
14792040954228484289,13260141719431586493,6047386012101978409,HP3,1694,Antibodies
11911375872226465074,10196898856626705853,4056057670262651662,HP3,1695,PCR
2605825532076904061,12061724394427579451,7135650179885047855,HP3,1696,PCR
6271752871924295964,2764077024020471942,6352459929476953957,HP3,1697,Antibodies
12274771490555338393,2764077024020471942,13598783297652641634,HP3,1698,PCR
16113568161576062692,10057684713437322856,11723703306837437406,HP3,1699,PCR
166249184003849528,10057684713437322856,5084578605675439887,HP3,1700,Isolation
16698817551350101948,1964256528488224731,17811097665209793506,HP3,1701,Isolation
14439328788118074015,126679657902520583,10447145266344039820,HP3,1702,Antibodies
7200516235882388669,126679657902520583,163839097879216412,HP3,1703,Antibodies
12492754088058955811,126679657902520583,9277343162131336606,HP3,1704,plaque reduction neutralization
16620538409462212477,5397492030069904485,1568137603310692540,HP3,1705,Antibodies
4804077209188845829,5397492030069904485,15508378202050544904,HP3,1706,PCR
10245471235356176782,5397492030069904485,16025782721711847114,HP3,1707,Antibodies
1157004472483463518,2987447944063524469,4771212092025188345,HP3,1708,Antibodies
14388295113823036382,2987447944063524469,13462781053803235924,HP3,1709,Antibodies
7738142148390881823,2987447944063524469,17675287054471846917,HP3,1710,PCR
8360348056785442185,2987447944063524469,10447145266344039820,HP3,1711,Antibodies
13756905151656641617,2987447944063524469,15508378202050544904,HP3,1712,Isolation
12790483501145129695,2987447944063524469,2435673711027529634,HP3,1713,Antibodies
15478040880264981940,2987447944063524469,6352459929476953957,HP3,1714,Antibodies
2734615761104624757,2987447944063524469,15167375473923386318,HP3,1715,Isolation
10206818719997681118,2987447944063524469,8869164968030847420,HP3,1716,Antibodies
14650006180128794178,2987447944063524469,7606477980219751351,HP3,1717,PCR
5567469282543668231,2987447944063524469,17811097665209793506,HP3,1718,Antibodies
6618822555938793483,2987447944063524469,5688293221150328394,HP3,1719,Antibodies
16118432220662215949,2987447944063524469,6357105551447847050,HP3,1720,Antibodies
8308205880571251495,2987447944063524469,15740475902652848776,HP3,1721,PCR
12943132464558385924,2987447944063524469,12120121428750758986,HP3,1722,Antibodies
13153641372215127082,13068637743952175326,7606477980219751351,HP3,1723,PCR
1252166595827918424,11073901479144897411,17675287054471846917,HP3,1724,PCR
11899447579888492153,11073901479144897411,7606477980219751351,HP3,1725,Isolation
17373475730392134253,7637109710349437986,7057404262494510188,HP3,1726,Isolation
4287965776314099824,7637109710349437986,13462781053803235924,HP3,1727,Antibodies
12400066227943385699,7637109710349437986,17675287054471846917,HP3,1728,PCR
16793666161637832579,7637109710349437986,2485527110510519818,HP3,1729,Antibodies
13957057003533807772,7637109710349437986,15740475902652848776,HP3,1730,PCR
5833317213484197776,18424721204724744176,4056057670262651662,HP3,1731,PCR
570000830645868618,12856159337372685657,163839097879216412,HP3,1732,antigen
10381107455433021614,7050156793074220920,163839097879216412,HP3,1733,antigen
14762121909030205729,16398041865772301748,13796760002182634584,HP3,1734,Isolation
9031511514499379055,12619626242964136477,163839097879216412,HP3,1736,PCR
18146644417116371936,11315344592792782126,163839097879216412,HP3,1737,PCR
16688763459450806094,14258402068001170658,18112857299839610344,HP3,1738,Isolation
10278540719205145717,14258402068001170658,12441503151014892723,HP3,1739,Isolation
8146126377971609141,12123948549177094809,18112857299839610344,HP3,1740,Isolation
15889369200509488673,12123948549177094809,12441503151014892723,HP3,1741,Isolation
6611135792842223432,12123948549177094809,3538174404213083620,HP3,1742,Antibodies
7395665624455990217,6279181136849151523,163839097879216412,HP3,1743,PCR
16917559187484250096,2297163400246965025,163839097879216412,HP3,1744,PCR
9278133279817894905,10190797141340413134,13462781053803235924,HP3,1745,Antibodies
3680789607392226291,10190797141340413134,5154969066566824397,HP3,1746,Antibodies
201551072385165705,10190797141340413134,163839097879216412,HP3,1747,Isolation
14416379917633299976,7775195017830593022,163839097879216412,HP3,1748,Isolation
3891772870207227965,3526932112612471713,163839097879216412,HP3,1749,Antigens
13387128649401096951,10161193809497621085,5154969066566824397,HP3,1750,Antibodies
13602373802265872095,10161193809497621085,13840888481828468,HP3,1751,Isolation
5625998664000890279,10161193809497621085,163839097879216412,HP3,1752,PCR
4158930487559810796,10161193809497621085,12389214836194063022,HP3,1753,Antibodies
10729760369126529673,10161193809497621085,10718340808441465586,HP3,1754,Antibodies
1776062545755334766,6239361567289725143,6362754644847174070,HP3,1755,Antibodies
9629140068638813806,6591775016742610121,18112857299839610344,HP3,1756,PCR
12673735778128877323,6591775016742610121,12441503151014892723,HP3,1757,Isolation
17200011805239508823,13753861103035584721,6362754644847174070,HP3,1758,Antibodies
17628281785336222079,13753861103035584721,1610149827612191243,HP3,1759,Isolation
4147693562585540254,12251662266495726205,18112857299839610344,HP3,1760,PCR
2293207617220837019,12251662266495726205,12441503151014892723,HP3,1761,Isolation
16291529454527985258,2218441833592898795,13120900932876957746,HP3,1762,PCR
10287528234752883174,2218441833592898795,163839097879216412,HP3,1763,Isolation
11383883866483976630,2218441833592898795,11308437777433584991,HP3,1764,Antibodies
9225485162706348465,9229703628991509029,3538174404213083620,HP3,1765,Antibodies
1223402379018387352,17517683787207422304,163839097879216412,HP3,1766,PCR
7088996903314931157,5733160273367271760,13462781053803235924,HP3,1767,Antibodies
6375358975768610041,5733160273367271760,5154969066566824397,HP3,1768,Antibodies
3971772522090946795,5733160273367271760,163839097879216412,HP3,1769,PCR
13684052221092991295,5733160273367271760,10718340808441465586,HP3,1770,Antibodies
15240077509384429071,8902288822100335991,163839097879216412,HP3,1771,Antibodies
14856866915453347394,14277695906940549296,163839097879216412,HP3,1772,PCR
3420252064444758383,13900875330698380135,163839097879216412,HP3,1773,Antibodies
10806485744232932487,10407558430058906929,163839097879216412,HP3,1775,PCR
11063209987026363152,15816471379364471256,97811060220832774,HP3,1776,PAGE
4120375341122467870,2398932811678676938,987719371652572623,HP3,1777,Antibodies
9506903404738645534,2398932811678676938,3390518629826330528,HP3,1778,Antibodies
12475759197322884326,2398932811678676938,3204245762854746900,HP3,1779,Antibodies
2503190430446177193,2867186247482302314,9277343162131336606,HP3,1780,plaque reduction neutralization
10775615566210834740,1061520146823834408,13120900932876957746,HP3,1781,PCR
16460568443287697399,5008095786215285991,457071346428068863,HP3,1782,Antibodies
13965746449112290813,5008095786215285991,4900726848050265433,HP3,1783,Antibodies
11889403307374547568,5008095786215285991,11161252599263477965,HP3,1784,Antibodies
1713334565184085696,5008095786215285991,12389214836194063022,HP3,1785,Antibodies
2066985939110514876,5008095786215285991,13284537641207722785,HP3,1786,Antibodies
5315264826369150604,14701259339808102118,12839862590907267233,HP3,1787,Isolation
3146405301353766300,4628401000952067115,12839862590907267233,HP3,1788,Isolation
2058047319467954651,8782659027515033643,6301520397692768353,HP3,1789,PCR
1630203313201717271,12528875137833174975,18346352125791371250,HP3,1790,PCR
16804679724322386399,12528875137833174975,3795777487002062212,HP3,1791,Isolation
15064191096911984314,13518262470672445730,18346352125791371250,HP3,1792,PCR
13187266267185062612,15698149008090146628,18346352125791371250,HP3,1793,PCR
17453815753919601312,15698149008090146628,17848256795722436059,HP3,1794,Isolation
17453815753919601312,15698149008090146628,17848256795722436059,HP3,1795,Isolation
2827802861301876613,15698149008090146628,3795777487002062212,HP3,1796,Isolation
3609021948226431333,8347572435515297813,18346352125791371250,HP3,1797,Antibodies
7106681472459035589,8347572435515297813,7507939039240444391,HP3,1798,Isolation
16184256445589928049,8347572435515297813,6382833114198683884,HP3,1799,Isolation
13596773050401487270,8347572435515297813,1697768963126032348,HP3,1800,Isolation
17962736545982295124,8347572435515297813,14394700841728354293,HP3,1801,Isolation
5867660490756426774,8347572435515297813,13237986556602551930,HP3,1802,Isolation
13430315715368166733,6473196285185045924,6947694768231117867,HP3,1803,Isolation
11432819259031394113,9298736976940859760,1568137603310692540,HP3,1804,Antibodies
14649570437015294580,9298736976940859760,6947694768231117867,HP3,1805,Isolation
6596432120532623226,12674404742473502334,163839097879216412,HP3,1806,Antibodies
2541530949546786159,4403582253988624089,1568137603310692540,HP3,1807,Antibodies
14595232421434056953,4403582253988624089,12389214836194063022,HP3,1808,Antibodies
15431441030069301854,4403582253988624089,6947694768231117867,HP3,1809,Antibodies
15700978833288269525,10779704791299705111,6014821800005942415,HP3,1810,PCR
17381651346344139932,10779704791299705111,6254279100079445378,HP3,1811,Antibodies
1551782012685468049,980735542923425415,16652566605715367827,HP3,1812,Isolation
765237806069980280,14183377913383014208,6940138201005311542,HP3,1813,Antibodies
11448245012554509405,10179194034340510343,11723703306837437406,HP3,1814,PCR
12034603648214590093,10179194034340510343,17495101039151362850,HP3,1815,Isolation
10145532954495295995,10179194034340510343,14105119715574618420,HP3,1816,PCR
5157912351453690847,10179194034340510343,3242728035636877118,HP3,1817,Isolation
2175232290451237979,10179194034340510343,13193179285034375605,HP3,1818,Isolation
9587355480442517086,5580749771497176591,11107381926420607924,HP3,1819,Isolation
12382231574239364043,5580749771497176591,6940138201005311542,HP3,1820,Isolation
3889272400170184773,10455169816736669200,17222965738287152078,HP3,1821,Isolation
8132376707528317658,16141102584802192899,4523509095839511647,HP3,1822,Isolation
10337547470147519600,3772434463222196403,3071758950824149652,HP3,1823,Isolation
12365102447012821732,3772434463222196403,18112857299839610344,HP3,1824,Isolation
14661371143923849751,3772434463222196403,12441503151014892723,HP3,1825,Isolation
4784520533615366446,3772434463222196403,17495101039151362850,HP3,1826,Isolation
7627369953883192389,3772434463222196403,163839097879216412,HP3,1828,Isolation
4888590447521580019,3407129979834124912,163839097879216412,HP3,1829,PCR
7708499697860420355,3407129979834124912,8476547176502974279,HP3,1830,PCR
3243616252591045149,3407129979834124912,9480814458274278647,HP3,1831,Antibodies
9560191559974404861,10258068018359325806,3184187089121761368,HP3,1832,Isolation
7287220819437533670,10258068018359325806,16679929969649681799,HP3,1833,Isolation
2666408060717613454,10258068018359325806,13104111842787935126,HP3,1834,Isolation
13520183683272744311,16870811300493511607,3184187089121761368,HP3,1835,Isolation
17728830144549708814,16389272081609616887,3071758950824149652,HP3,1836,Isolation
7566792746157891482,10883471566881605710,11392890214354859032,HP3,1837,Antibodies
11591214330885553143,9492565598619868194,163839097879216412,HP3,1838,PCR
6561149849799284098,15887548488856809949,163839097879216412,HP3,1839,Isolation
3032248874541693980,13456904994576171556,163839097879216412,HP3,1840,Isolation
4661161345608423892,9950755883076164274,8489454800476842464,HP3,1841,Antibodies
